W,L,run_id,goodput,retransmissions,avg_rtt,utilization,buffer_events
64,1024,8,3805176.7337346664,4718,0.0021528566406322468,0.3805176733734667,0
64,1024,9,3853774.4681649166,4952,0.0021257082031323053,0.3853774468164917,0
64,2048,0,233016.82621547504,23994,0.0703125189116146,0.023301682621547505,0
64,2048,1,233016.8821395118,24921,0.07031250203661457,0.02330168821395118,0
64,2048,2,233016.85055278393,24192,0.07031251156786461,0.023301685055278396,0
64,2048,3,233016.86867631527,23985,0.07031250609911459,0.023301686867631528,0
64,2048,4,233016.85107059902,71644,0.07031251141161463,0.0233016851070599,0
64,2048,5,233016.88006825058,24012,0.0703125026616146,0.023301688006825062,0
64,2048,6,233016.83294707286,48799,0.07031251688036391,0.02330168329470729,0
64,2048,7,233016.83398270037,71892,0.0703125165678647,0.02330168339827004,0
64,2048,8,233016.83450051586,24165,0.07031251641161458,0.023301683450051586,0
64,2048,9,233016.82984017895,71672,0.070312517817865,0.023301682984017896,0
64,4096,0,233016.86598367614,215340,0.1406250138232292,0.023301686598367614,0
64,4096,1,233016.86598367614,550115,0.1406250138232292,0.023301686598367614,0
64,4096,2,233016.86598367614,287027,0.1406250138232292,0.023301686598367614,0
64,4096,3,233016.86598367614,550118,0.1406250138232292,0.023301686598367614,0
64,4096,4,233016.86598367614,550115,0.1406250138232292,0.023301686598367614,0
64,4096,5,233016.86598367614,310946,0.1406250138232292,0.023301686598367614,0
64,4096,6,233016.86598367614,71776,0.1406250138232292,0.023301686598367614,0
64,4096,7,233016.86598367614,550115,0.1406250138232292,0.023301686598367614,0
64,4096,8,233016.86598367614,406614,0.1406250138232292,0.023301686598367614,0
64,4096,9,233016.86598367614,550117,0.1406250138232292,0.023301686598367614,0
